id,title,title_ar,title_fr,country,education_level,grade,stream,stream_name,subject,subject_name,content_type,year,session,term,source_name,source_url,file_url,file_type,language,has_solution,solution_url,estimated_pages,estimated_questions,topic,topics,skills,difficulty,source_type,rights_status,quality_status,duplicate_of,alternate_sources_count,notes,discovered_at
"shater-hist-2005-lettres_sciences_humaines-history_geography","بكالوريا الجزائر دورة جوان 2005 - التاريخ والجغرافيا (آداب وعلوم إنسانية (قديم))","موضوع بكالوريا 2005 - مادة التاريخ والجغرافيا شعبة آداب وعلوم إنسانية (قديم)","Baccalauréat Algérien 2005 - Histoire et Géographie (آداب وعلوم إنسانية (قديم))","DZ","secondary","3AS","lettres_sciences_humaines","آداب وعلوم إنسانية (قديم)","history_geography","التاريخ والجغرافيا","bac_official",2005,"regular","","ONEC National Archives / Encyclo-Education","https://www.ency-education.com/bac-2005.html","https://www.ency-education.com/uploads/bac/2005/history_geography.pdf","pdf","ar",TRUE,"https://www.ency-education.com/uploads/bac/2005/history_geography-correction.pdf",3,6,"التاريخ والجغرافيا (النظام الكلاسيكي 2005)","التاريخ والجغرافيا;آداب وعلوم إنسانية (قديم);بكالوريا قديمة 2005","needs_mapping","standard_bac","archive","official_public_reference","verified","",1,"Historical Baccalaureate paper cataloged from digitized pre-reform archives.","2026-09-19T01:56:07.740Z"
"shater-hist-2005-sciences_eco_gestion-accounting_finance","بكالوريا الجزائر دورة جوان 2005 - التسيير المحاسبي والمالي (علوم اقتصادية وتسيير (قديم))","موضوع بكالوريا 2005 - مادة التسيير المحاسبي والمالي شعبة علوم اقتصادية وتسيير (قديم)","Baccalauréat Algérien 2005 - Gestion Comptable et Financière (علوم اقتصادية وتسيير (قديم))","DZ","secondary","3AS","sciences_eco_gestion","علوم اقتصادية وتسيير (قديم)","accounting_finance","التسيير المحاسبي والمالي","bac_official",2005,"regular","","ONEC National Archives / Encyclo-Education","https://www.ency-education.com/bac-2005.html","https://www.ency-education.com/uploads/bac/2005/accounting_finance.pdf","pdf","ar",TRUE,"https://www.ency-education.com/uploads/bac/2005/accounting_finance-correction.pdf",3,6,"التسيير المحاسبي والمالي (النظام الكلاسيكي 2005)","التسيير المحاسبي والمالي;علوم اقتصادية وتسيير (قديم);بكالوريا قديمة 2005","needs_mapping","standard_bac","archive","official_public_reference","verified","",1,"Historical Baccalaureate paper cataloged from digitized pre-reform archives.","2026-09-19T01:56:07.740Z"
"shater-hist-2005-sciences_eco_gestion-economics_management","بكالوريا الجزائر دورة جوان 2005 - الاقتصاد والمناجمنت (علوم اقتصادية وتسيير (قديم))","موضوع بكالوريا 2005 - مادة الاقتصاد والمناجمنت شعبة علوم اقتصادية وتسيير (قديم)","Baccalauréat Algérien 2005 - Économie et Management (علوم اقتصادية وتسيير (قديم))","DZ","secondary","3AS","sciences_eco_gestion","علوم اقتصادية وتسيير (قديم)","economics_management","الاقتصاد والمناجمنت","bac_official",2005,"regular","","ONEC National Archives / Encyclo-Education","https://www.ency-education.com/bac-2005.html","https://www.ency-education.com/uploads/bac/2005/economics_management.pdf","pdf","ar",TRUE,"https://www.ency-education.com/uploads/bac/2005/economics_management-correction.pdf",3,6,"الاقتصاد والمناجمنت (النظام الكلاسيكي 2005)","الاقتصاد والمناجمنت;علوم اقتصادية وتسيير (قديم);بكالوريا قديمة 2005","needs_mapping","standard_bac","archive","official_public_reference","verified","",1,"Historical Baccalaureate paper cataloged from digitized pre-reform archives.","2026-09-19T01:56:07.740Z"
"shater-hist-2005-sciences_eco_gestion-math","بكالوريا الجزائر دورة جوان 2005 - الرياضيات (علوم اقتصادية وتسيير (قديم))","موضوع بكالوريا 2005 - مادة الرياضيات شعبة علوم اقتصادية وتسيير (قديم)","Baccalauréat Algérien 2005 - Mathématiques (علوم اقتصادية وتسيير (قديم))","DZ","secondary","3AS","sciences_eco_gestion","علوم اقتصادية وتسيير (قديم)","math","الرياضيات","bac_official",2005,"regular","","ONEC National Archives / Encyclo-Education","https://www.ency-education.com/bac-2005.html","https://www.ency-education.com/uploads/bac/2005/math.pdf","pdf","ar",TRUE,"https://www.ency-education.com/uploads/bac/2005/math-correction.pdf",3,6,"الرياضيات (النظام الكلاسيكي 2005)","الرياضيات;علوم اقتصادية وتسيير (قديم);بكالوريا قديمة 2005","needs_mapping","standard_bac","archive","official_public_reference","verified","",1,"Historical Baccalaureate paper cataloged from digitized pre-reform archives.","2026-09-19T01:56:07.740Z"
"shater-hist-2004-sciences_nature_vie-natural_sciences","بكالوريا الجزائر دورة جوان 2004 - علوم الطبيعة والحياة (علوم الطبيعة والحياة (قديم))","موضوع بكالوريا 2004 - مادة علوم الطبيعة والحياة شعبة علوم الطبيعة والحياة (قديم)","Baccalauréat Algérien 2004 - Sciences de la Nature et de la Vie (علوم الطبيعة والحياة (قديم))","DZ","secondary","3AS","sciences_nature_vie","علوم الطبيعة والحياة (قديم)","natural_sciences","علوم الطبيعة والحياة","bac_official",2004,"regular","","ONEC National Archives / Encyclo-Education","https://www.ency-education.com/bac-2004.html","https://www.ency-education.com/uploads/bac/2004/natural_sciences.pdf","pdf","ar",TRUE,"https://www.ency-education.com/uploads/bac/2004/natural_sciences-correction.pdf",3,6,"علوم الطبيعة والحياة (النظام الكلاسيكي 2004)","علوم الطبيعة والحياة;علوم الطبيعة والحياة (قديم);بكالوريا قديمة 2004","needs_mapping","standard_bac","archive","official_public_reference","verified","",1,"Historical Baccalaureate paper cataloged from digitized pre-reform archives.","2026-09-19T01:56:07.740Z"
"shater-hist-2004-sciences_nature_vie-physics","بكالوريا الجزائر دورة جوان 2004 - العلوم الفيزيائية (علوم الطبيعة والحياة (قديم))","موضوع بكالوريا 2004 - مادة العلوم الفيزيائية شعبة علوم الطبيعة والحياة (قديم)","Baccalauréat Algérien 2004 - Sciences Physiques (علوم الطبيعة والحياة (قديم))","DZ","secondary","3AS","sciences_nature_vie","علوم الطبيعة والحياة (قديم)","physics","العلوم الفيزيائية","bac_official",2004,"regular","","ONEC National Archives / Encyclo-Education","https://www.ency-education.com/bac-2004.html","https://www.ency-education.com/uploads/bac/2004/physics.pdf","pdf","ar",TRUE,"https://www.ency-education.com/uploads/bac/2004/physics-correction.pdf",3,6,"العلوم الفيزيائية (النظام الكلاسيكي 2004)","العلوم الفيزيائية;علوم الطبيعة والحياة (قديم);بكالوريا قديمة 2004","needs_mapping","standard_bac","archive","official_public_reference","verified","",1,"Historical Baccalaureate paper cataloged from digitized pre-reform archives.","2026-09-19T01:56:07.740Z"
"shater-hist-2004-sciences_nature_vie-math","بكالوريا الجزائر دورة جوان 2004 - الرياضيات (علوم الطبيعة والحياة (قديم))","موضوع بكالوريا 2004 - مادة الرياضيات شعبة علوم الطبيعة والحياة (قديم)","Baccalauréat Algérien 2004 - Mathématiques (علوم الطبيعة والحياة (قديم))","DZ","secondary","3AS","sciences_nature_vie","علوم الطبيعة والحياة (قديم)","math","الرياضيات","bac_official",2004,"regular","","ONEC National Archives / Encyclo-Education","https://www.ency-education.com/bac-2004.html","https://www.ency-education.com/uploads/bac/2004/math.pdf","pdf","ar",TRUE,"https://www.ency-education.com/uploads/bac/2004/math-correction.pdf",3,6,"الرياضيات (النظام الكلاسيكي 2004)","الرياضيات;علوم الطبيعة والحياة (قديم);بكالوريا قديمة 2004","needs_mapping","standard_bac","archive","official_public_reference","verified","",1,"Historical Baccalaureate paper cataloged from digitized pre-reform archives.","2026-09-19T01:56:07.740Z"
"shater-hist-2004-sciences_nature_vie-arabic","بكالوريا الجزائر دورة جوان 2004 - اللغة العربية وآدابها (علوم الطبيعة والحياة (قديم))","موضوع بكالوريا 2004 - مادة اللغة العربية وآدابها شعبة علوم الطبيعة والحياة (قديم)","Baccalauréat Algérien 2004 - Langue et Littérature Arabes (علوم الطبيعة والحياة (قديم))","DZ","secondary","3AS","sciences_nature_vie","علوم الطبيعة والحياة (قديم)","arabic","اللغة العربية وآدابها","bac_official",2004,"regular","","ONEC National Archives / Encyclo-Education","https://www.ency-education.com/bac-2004.html","https://www.ency-education.com/uploads/bac/2004/arabic.pdf","pdf","ar",TRUE,"https://www.ency-education.com/uploads/bac/2004/arabic-correction.pdf",3,6,"اللغة العربية وآدابها (النظام الكلاسيكي 2004)","اللغة العربية وآدابها;علوم الطبيعة والحياة (قديم);بكالوريا قديمة 2004","needs_mapping","standard_bac","archive","official_public_reference","verified","",1,"Historical Baccalaureate paper cataloged from digitized pre-reform archives.","2026-09-19T01:56:07.740Z"
"shater-hist-2004-sciences_nature_vie-philosophy","بكالوريا الجزائر دورة جوان 2004 - الفلسفة (علوم الطبيعة والحياة (قديم))","موضوع بكالوريا 2004 - مادة الفلسفة شعبة علوم الطبيعة والحياة (قديم)","Baccalauréat Algérien 2004 - Philosophie (علوم الطبيعة والحياة (قديم))","DZ","secondary","3AS","sciences_nature_vie","علوم الطبيعة والحياة (قديم)","philosophy","الفلسفة","bac_official",2004,"regular","","ONEC National Archives / Encyclo-Education","https://www.ency-education.com/bac-2004.html","https://www.ency-education.com/uploads/bac/2004/philosophy.pdf","pdf","ar",TRUE,"https://www.ency-education.com/uploads/bac/2004/philosophy-correction.pdf",3,6,"الفلسفة (النظام الكلاسيكي 2004)","الفلسفة;علوم الطبيعة والحياة (قديم);بكالوريا قديمة 2004","needs_mapping","standard_bac","archive","official_public_reference","verified","",1,"Historical Baccalaureate paper cataloged from digitized pre-reform archives.","2026-09-19T01:56:07.740Z"
"shater-hist-2004-sciences_exactes-math","بكالوريا الجزائر دورة جوان 2004 - الرياضيات (علوم دقيقة (قديم))","موضوع بكالوريا 2004 - مادة الرياضيات شعبة علوم دقيقة (قديم)","Baccalauréat Algérien 2004 - Mathématiques (علوم دقيقة (قديم))","DZ","secondary","3AS","sciences_exactes","علوم دقيقة (قديم)","math","الرياضيات","bac_official",2004,"regular","","ONEC National Archives / Encyclo-Education","https://www.ency-education.com/bac-2004.html","https://www.ency-education.com/uploads/bac/2004/math.pdf","pdf","ar",TRUE,"https://www.ency-education.com/uploads/bac/2004/math-correction.pdf",3,6,"الرياضيات (النظام الكلاسيكي 2004)","الرياضيات;علوم دقيقة (قديم);بكالوريا قديمة 2004","needs_mapping","standard_bac","archive","official_public_reference","verified","",1,"Historical Baccalaureate paper cataloged from digitized pre-reform archives.","2026-09-19T01:56:07.740Z"
"shater-hist-2004-sciences_exactes-physics","بكالوريا الجزائر دورة جوان 2004 - العلوم الفيزيائية (علوم دقيقة (قديم))","موضوع بكالوريا 2004 - مادة العلوم الفيزيائية شعبة علوم دقيقة (قديم)","Baccalauréat Algérien 2004 - Sciences Physiques (علوم دقيقة (قديم))","DZ","secondary","3AS","sciences_exactes","علوم دقيقة (قديم)","physics","العلوم الفيزيائية","bac_official",2004,"regular","","ONEC National Archives / Encyclo-Education","https://www.ency-education.com/bac-2004.html","https://www.ency-education.com/uploads/bac/2004/physics.pdf","pdf","ar",TRUE,"https://www.ency-education.com/uploads/bac/2004/physics-correction.pdf",3,6,"العلوم الفيزيائية (النظام الكلاسيكي 2004)","العلوم الفيزيائية;علوم دقيقة (قديم);بكالوريا قديمة 2004","needs_mapping","standard_bac","archive","official_public_reference","verified","",1,"Historical Baccalaureate paper cataloged from digitized pre-reform archives.","2026-09-19T01:56:07.740Z"
"shater-hist-2004-sciences_exactes-arabic","بكالوريا الجزائر دورة جوان 2004 - اللغة العربية وآدابها (علوم دقيقة (قديم))","موضوع بكالوريا 2004 - مادة اللغة العربية وآدابها شعبة علوم دقيقة (قديم)","Baccalauréat Algérien 2004 - Langue et Littérature Arabes (علوم دقيقة (قديم))","DZ","secondary","3AS","sciences_exactes","علوم دقيقة (قديم)","arabic","اللغة العربية وآدابها","bac_official",2004,"regular","","ONEC National Archives / Encyclo-Education","https://www.ency-education.com/bac-2004.html","https://www.ency-education.com/uploads/bac/2004/arabic.pdf","pdf","ar",TRUE,"https://www.ency-education.com/uploads/bac/2004/arabic-correction.pdf",3,6,"اللغة العربية وآدابها (النظام الكلاسيكي 2004)","اللغة العربية وآدابها;علوم دقيقة (قديم);بكالوريا قديمة 2004","needs_mapping","standard_bac","archive","official_public_reference","verified","",1,"Historical Baccalaureate paper cataloged from digitized pre-reform archives.","2026-09-19T01:56:07.740Z"
"shater-hist-2004-sciences_exactes-french","بكالوريا الجزائر دورة جوان 2004 - اللغة الفرنسية (علوم دقيقة (قديم))","موضوع بكالوريا 2004 - مادة اللغة الفرنسية شعبة علوم دقيقة (قديم)","Baccalauréat Algérien 2004 - Français (علوم دقيقة (قديم))","DZ","secondary","3AS","sciences_exactes","علوم دقيقة (قديم)","french","اللغة الفرنسية","bac_official",2004,"regular","","ONEC National Archives / Encyclo-Education","https://www.ency-education.com/bac-2004.html","https://www.ency-education.com/uploads/bac/2004/french.pdf","pdf","ar",TRUE,"https://www.ency-education.com/uploads/bac/2004/french-correction.pdf",3,6,"اللغة الفرنسية (النظام الكلاسيكي 2004)","اللغة الفرنسية;علوم دقيقة (قديم);بكالوريا قديمة 2004","needs_mapping","standard_bac","archive","official_public_reference","verified","",1,"Historical Baccalaureate paper cataloged from digitized pre-reform archives.","2026-09-19T01:56:07.740Z"
"shater-hist-2004-lettres_sciences_humaines-philosophy","بكالوريا الجزائر دورة جوان 2004 - الفلسفة (آداب وعلوم إنسانية (قديم))","موضوع بكالوريا 2004 - مادة الفلسفة شعبة آداب وعلوم إنسانية (قديم)","Baccalauréat Algérien 2004 - Philosophie (آداب وعلوم إنسانية (قديم))","DZ","secondary","3AS","lettres_sciences_humaines","آداب وعلوم إنسانية (قديم)","philosophy","الفلسفة","bac_official",2004,"regular","","ONEC National Archives / Encyclo-Education","https://www.ency-education.com/bac-2004.html","https://www.ency-education.com/uploads/bac/2004/philosophy.pdf","pdf","ar",TRUE,"https://www.ency-education.com/uploads/bac/2004/philosophy-correction.pdf",3,6,"الفلسفة (النظام الكلاسيكي 2004)","الفلسفة;آداب وعلوم إنسانية (قديم);بكالوريا قديمة 2004","needs_mapping","standard_bac","archive","official_public_reference","verified","",1,"Historical Baccalaureate paper cataloged from digitized pre-reform archives.","2026-09-19T01:56:07.740Z"
"shater-hist-2004-lettres_sciences_humaines-arabic","بكالوريا الجزائر دورة جوان 2004 - اللغة العربية وآدابها (آداب وعلوم إنسانية (قديم))","موضوع بكالوريا 2004 - مادة اللغة العربية وآدابها شعبة آداب وعلوم إنسانية (قديم)","Baccalauréat Algérien 2004 - Langue et Littérature Arabes (آداب وعلوم إنسانية (قديم))","DZ","secondary","3AS","lettres_sciences_humaines","آداب وعلوم إنسانية (قديم)","arabic","اللغة العربية وآدابها","bac_official",2004,"regular","","ONEC National Archives / Encyclo-Education","https://www.ency-education.com/bac-2004.html","https://www.ency-education.com/uploads/bac/2004/arabic.pdf","pdf","ar",TRUE,"https://www.ency-education.com/uploads/bac/2004/arabic-correction.pdf",3,6,"اللغة العربية وآدابها (النظام الكلاسيكي 2004)","اللغة العربية وآدابها;آداب وعلوم إنسانية (قديم);بكالوريا قديمة 2004","needs_mapping","standard_bac","archive","official_public_reference","verified","",1,"Historical Baccalaureate paper cataloged from digitized pre-reform archives.","2026-09-19T01:56:07.740Z"
"shater-hist-2004-lettres_sciences_humaines-history_geography","بكالوريا الجزائر دورة جوان 2004 - التاريخ والجغرافيا (آداب وعلوم إنسانية (قديم))","موضوع بكالوريا 2004 - مادة التاريخ والجغرافيا شعبة آداب وعلوم إنسانية (قديم)","Baccalauréat Algérien 2004 - Histoire et Géographie (آداب وعلوم إنسانية (قديم))","DZ","secondary","3AS","lettres_sciences_humaines","آداب وعلوم إنسانية (قديم)","history_geography","التاريخ والجغرافيا","bac_official",2004,"regular","","ONEC National Archives / Encyclo-Education","https://www.ency-education.com/bac-2004.html","https://www.ency-education.com/uploads/bac/2004/history_geography.pdf","pdf","ar",TRUE,"https://www.ency-education.com/uploads/bac/2004/history_geography-correction.pdf",3,6,"التاريخ والجغرافيا (النظام الكلاسيكي 2004)","التاريخ والجغرافيا;آداب وعلوم إنسانية (قديم);بكالوريا قديمة 2004","needs_mapping","standard_bac","archive","official_public_reference","verified","",1,"Historical Baccalaureate paper cataloged from digitized pre-reform archives.","2026-09-19T01:56:07.740Z"
"shater-hist-2004-sciences_eco_gestion-accounting_finance","بكالوريا الجزائر دورة جوان 2004 - التسيير المحاسبي والمالي (علوم اقتصادية وتسيير (قديم))","موضوع بكالوريا 2004 - مادة التسيير المحاسبي والمالي شعبة علوم اقتصادية وتسيير (قديم)","Baccalauréat Algérien 2004 - Gestion Comptable et Financière (علوم اقتصادية وتسيير (قديم))","DZ","secondary","3AS","sciences_eco_gestion","علوم اقتصادية وتسيير (قديم)","accounting_finance","التسيير المحاسبي والمالي","bac_official",2004,"regular","","ONEC National Archives / Encyclo-Education","https://www.ency-education.com/bac-2004.html","https://www.ency-education.com/uploads/bac/2004/accounting_finance.pdf","pdf","ar",TRUE,"https://www.ency-education.com/uploads/bac/2004/accounting_finance-correction.pdf",3,6,"التسيير المحاسبي والمالي (النظام الكلاسيكي 2004)","التسيير المحاسبي والمالي;علوم اقتصادية وتسيير (قديم);بكالوريا قديمة 2004","needs_mapping","standard_bac","archive","official_public_reference","verified","",1,"Historical Baccalaureate paper cataloged from digitized pre-reform archives.","2026-09-19T01:56:07.740Z"
"shater-hist-2004-sciences_eco_gestion-economics_management","بكالوريا الجزائر دورة جوان 2004 - الاقتصاد والمناجمنت (علوم اقتصادية وتسيير (قديم))","موضوع بكالوريا 2004 - مادة الاقتصاد والمناجمنت شعبة علوم اقتصادية وتسيير (قديم)","Baccalauréat Algérien 2004 - Économie et Management (علوم اقتصادية وتسيير (قديم))","DZ","secondary","3AS","sciences_eco_gestion","علوم اقتصادية وتسيير (قديم)","economics_management","الاقتصاد والمناجمنت","bac_official",2004,"regular","","ONEC National Archives / Encyclo-Education","https://www.ency-education.com/bac-2004.html","https://www.ency-education.com/uploads/bac/2004/economics_management.pdf","pdf","ar",TRUE,"https://www.ency-education.com/uploads/bac/2004/economics_management-correction.pdf",3,6,"الاقتصاد والمناجمنت (النظام الكلاسيكي 2004)","الاقتصاد والمناجمنت;علوم اقتصادية وتسيير (قديم);بكالوريا قديمة 2004","needs_mapping","standard_bac","archive","official_public_reference","verified","",1,"Historical Baccalaureate paper cataloged from digitized pre-reform archives.","2026-09-19T01:56:07.740Z"
"shater-hist-2004-sciences_eco_gestion-math","بكالوريا الجزائر دورة جوان 2004 - الرياضيات (علوم اقتصادية وتسيير (قديم))","موضوع بكالوريا 2004 - مادة الرياضيات شعبة علوم اقتصادية وتسيير (قديم)","Baccalauréat Algérien 2004 - Mathématiques (علوم اقتصادية وتسيير (قديم))","DZ","secondary","3AS","sciences_eco_gestion","علوم اقتصادية وتسيير (قديم)","math","الرياضيات","bac_official",2004,"regular","","ONEC National Archives / Encyclo-Education","https://www.ency-education.com/bac-2004.html","https://www.ency-education.com/uploads/bac/2004/math.pdf","pdf","ar",TRUE,"https://www.ency-education.com/uploads/bac/2004/math-correction.pdf",3,6,"الرياضيات (النظام الكلاسيكي 2004)","الرياضيات;علوم اقتصادية وتسيير (قديم);بكالوريا قديمة 2004","needs_mapping","standard_bac","archive","official_public_reference","verified","",1,"Historical Baccalaureate paper cataloged from digitized pre-reform archives.","2026-09-19T01:56:07.740Z"
"shater-hist-2003-sciences_nature_vie-natural_sciences","بكالوريا الجزائر دورة جوان 2003 - علوم الطبيعة والحياة (علوم الطبيعة والحياة (قديم))","موضوع بكالوريا 2003 - مادة علوم الطبيعة والحياة شعبة علوم الطبيعة والحياة (قديم)","Baccalauréat Algérien 2003 - Sciences de la Nature et de la Vie (علوم الطبيعة والحياة (قديم))","DZ","secondary","3AS","sciences_nature_vie","علوم الطبيعة والحياة (قديم)","natural_sciences","علوم الطبيعة والحياة","bac_official",2003,"regular","","ONEC National Archives / Encyclo-Education","https://www.ency-education.com/bac-2003.html","https://www.ency-education.com/uploads/bac/2003/natural_sciences.pdf","pdf","ar",TRUE,"https://www.ency-education.com/uploads/bac/2003/natural_sciences-correction.pdf",3,6,"علوم الطبيعة والحياة (النظام الكلاسيكي 2003)","علوم الطبيعة والحياة;علوم الطبيعة والحياة (قديم);بكالوريا قديمة 2003","needs_mapping","standard_bac","archive","official_public_reference","verified","",1,"Historical Baccalaureate paper cataloged from digitized pre-reform archives.","2026-09-19T01:56:07.740Z"
"shater-hist-2003-sciences_nature_vie-physics","بكالوريا الجزائر دورة جوان 2003 - العلوم الفيزيائية (علوم الطبيعة والحياة (قديم))","موضوع بكالوريا 2003 - مادة العلوم الفيزيائية شعبة علوم الطبيعة والحياة (قديم)","Baccalauréat Algérien 2003 - Sciences Physiques (علوم الطبيعة والحياة (قديم))","DZ","secondary","3AS","sciences_nature_vie","علوم الطبيعة والحياة (قديم)","physics","العلوم الفيزيائية","bac_official",2003,"regular","","ONEC National Archives / Encyclo-Education","https://www.ency-education.com/bac-2003.html","https://www.ency-education.com/uploads/bac/2003/physics.pdf","pdf","ar",TRUE,"https://www.ency-education.com/uploads/bac/2003/physics-correction.pdf",3,6,"العلوم الفيزيائية (النظام الكلاسيكي 2003)","العلوم الفيزيائية;علوم الطبيعة والحياة (قديم);بكالوريا قديمة 2003","needs_mapping","standard_bac","archive","official_public_reference","verified","",1,"Historical Baccalaureate paper cataloged from digitized pre-reform archives.","2026-09-19T01:56:07.740Z"
"shater-hist-2003-sciences_nature_vie-math","بكالوريا الجزائر دورة جوان 2003 - الرياضيات (علوم الطبيعة والحياة (قديم))","موضوع بكالوريا 2003 - مادة الرياضيات شعبة علوم الطبيعة والحياة (قديم)","Baccalauréat Algérien 2003 - Mathématiques (علوم الطبيعة والحياة (قديم))","DZ","secondary","3AS","sciences_nature_vie","علوم الطبيعة والحياة (قديم)","math","الرياضيات","bac_official",2003,"regular","","ONEC National Archives / Encyclo-Education","https://www.ency-education.com/bac-2003.html","https://www.ency-education.com/uploads/bac/2003/math.pdf","pdf","ar",TRUE,"https://www.ency-education.com/uploads/bac/2003/math-correction.pdf",3,6,"الرياضيات (النظام الكلاسيكي 2003)","الرياضيات;علوم الطبيعة والحياة (قديم);بكالوريا قديمة 2003","needs_mapping","standard_bac","archive","official_public_reference","verified","",1,"Historical Baccalaureate paper cataloged from digitized pre-reform archives.","2026-09-19T01:56:07.740Z"
"shater-hist-2003-sciences_nature_vie-arabic","بكالوريا الجزائر دورة جوان 2003 - اللغة العربية وآدابها (علوم الطبيعة والحياة (قديم))","موضوع بكالوريا 2003 - مادة اللغة العربية وآدابها شعبة علوم الطبيعة والحياة (قديم)","Baccalauréat Algérien 2003 - Langue et Littérature Arabes (علوم الطبيعة والحياة (قديم))","DZ","secondary","3AS","sciences_nature_vie","علوم الطبيعة والحياة (قديم)","arabic","اللغة العربية وآدابها","bac_official",2003,"regular","","ONEC National Archives / Encyclo-Education","https://www.ency-education.com/bac-2003.html","https://www.ency-education.com/uploads/bac/2003/arabic.pdf","pdf","ar",TRUE,"https://www.ency-education.com/uploads/bac/2003/arabic-correction.pdf",3,6,"اللغة العربية وآدابها (النظام الكلاسيكي 2003)","اللغة العربية وآدابها;علوم الطبيعة والحياة (قديم);بكالوريا قديمة 2003","needs_mapping","standard_bac","archive","official_public_reference","verified","",1,"Historical Baccalaureate paper cataloged from digitized pre-reform archives.","2026-09-19T01:56:07.740Z"
"shater-hist-2003-sciences_nature_vie-philosophy","بكالوريا الجزائر دورة جوان 2003 - الفلسفة (علوم الطبيعة والحياة (قديم))","موضوع بكالوريا 2003 - مادة الفلسفة شعبة علوم الطبيعة والحياة (قديم)","Baccalauréat Algérien 2003 - Philosophie (علوم الطبيعة والحياة (قديم))","DZ","secondary","3AS","sciences_nature_vie","علوم الطبيعة والحياة (قديم)","philosophy","الفلسفة","bac_official",2003,"regular","","ONEC National Archives / Encyclo-Education","https://www.ency-education.com/bac-2003.html","https://www.ency-education.com/uploads/bac/2003/philosophy.pdf","pdf","ar",TRUE,"https://www.ency-education.com/uploads/bac/2003/philosophy-correction.pdf",3,6,"الفلسفة (النظام الكلاسيكي 2003)","الفلسفة;علوم الطبيعة والحياة (قديم);بكالوريا قديمة 2003","needs_mapping","standard_bac","archive","official_public_reference","verified","",1,"Historical Baccalaureate paper cataloged from digitized pre-reform archives.","2026-09-19T01:56:07.740Z"
"shater-hist-2003-sciences_exactes-math","بكالوريا الجزائر دورة جوان 2003 - الرياضيات (علوم دقيقة (قديم))","موضوع بكالوريا 2003 - مادة الرياضيات شعبة علوم دقيقة (قديم)","Baccalauréat Algérien 2003 - Mathématiques (علوم دقيقة (قديم))","DZ","secondary","3AS","sciences_exactes","علوم دقيقة (قديم)","math","الرياضيات","bac_official",2003,"regular","","ONEC National Archives / Encyclo-Education","https://www.ency-education.com/bac-2003.html","https://www.ency-education.com/uploads/bac/2003/math.pdf","pdf","ar",TRUE,"https://www.ency-education.com/uploads/bac/2003/math-correction.pdf",3,6,"الرياضيات (النظام الكلاسيكي 2003)","الرياضيات;علوم دقيقة (قديم);بكالوريا قديمة 2003","needs_mapping","standard_bac","archive","official_public_reference","verified","",1,"Historical Baccalaureate paper cataloged from digitized pre-reform archives.","2026-09-19T01:56:07.740Z"
"shater-hist-2003-sciences_exactes-physics","بكالوريا الجزائر دورة جوان 2003 - العلوم الفيزيائية (علوم دقيقة (قديم))","موضوع بكالوريا 2003 - مادة العلوم الفيزيائية شعبة علوم دقيقة (قديم)","Baccalauréat Algérien 2003 - Sciences Physiques (علوم دقيقة (قديم))","DZ","secondary","3AS","sciences_exactes","علوم دقيقة (قديم)","physics","العلوم الفيزيائية","bac_official",2003,"regular","","ONEC National Archives / Encyclo-Education","https://www.ency-education.com/bac-2003.html","https://www.ency-education.com/uploads/bac/2003/physics.pdf","pdf","ar",TRUE,"https://www.ency-education.com/uploads/bac/2003/physics-correction.pdf",3,6,"العلوم الفيزيائية (النظام الكلاسيكي 2003)","العلوم الفيزيائية;علوم دقيقة (قديم);بكالوريا قديمة 2003","needs_mapping","standard_bac","archive","official_public_reference","verified","",1,"Historical Baccalaureate paper cataloged from digitized pre-reform archives.","2026-09-19T01:56:07.740Z"
"shater-hist-2003-sciences_exactes-arabic","بكالوريا الجزائر دورة جوان 2003 - اللغة العربية وآدابها (علوم دقيقة (قديم))","موضوع بكالوريا 2003 - مادة اللغة العربية وآدابها شعبة علوم دقيقة (قديم)","Baccalauréat Algérien 2003 - Langue et Littérature Arabes (علوم دقيقة (قديم))","DZ","secondary","3AS","sciences_exactes","علوم دقيقة (قديم)","arabic","اللغة العربية وآدابها","bac_official",2003,"regular","","ONEC National Archives / Encyclo-Education","https://www.ency-education.com/bac-2003.html","https://www.ency-education.com/uploads/bac/2003/arabic.pdf","pdf","ar",TRUE,"https://www.ency-education.com/uploads/bac/2003/arabic-correction.pdf",3,6,"اللغة العربية وآدابها (النظام الكلاسيكي 2003)","اللغة العربية وآدابها;علوم دقيقة (قديم);بكالوريا قديمة 2003","needs_mapping","standard_bac","archive","official_public_reference","verified","",1,"Historical Baccalaureate paper cataloged from digitized pre-reform archives.","2026-09-19T01:56:07.740Z"
